Newton_method Runge_Kutta Analytical_solution
0.0793657 0.079366 0.079366
0.0794663 0.0794666 0.0794666
0.079567 0.0795673 0.0795673
0.0796676 0.0796679 0.0796679
0.0797682 0.0797685 0.0797685
0.0798689 0.0798692 0.0798692
0.0799695 0.0799698 0.0799698
0.0800701 0.0800705 0.0800705
0.0801708 0.0801711 0.0801711
0.0802714 0.0802717 0.0802717
0.0803721 0.0803724 0.0803724
0.0804727 0.080473 0.080473
0.0805734 0.0805737 0.0805737
0.080674 0.0806743 0.0806743
0.0807747 0.080775 0.080775
0.0808753 0.0808756 0.0808756
0.080976 0.0809763 0.0809763
0.0810766 0.081077 0.081077
0.0811773 0.0811776 0.0811776
0.0812779 0.0812783 0.0812783
0.0813786 0.0813789 0.0813789
0.0814793 0.0814796 0.0814796
0.0815799 0.0815803 0.0815803
0.0816806 0.0816809 0.0816809
0.0817813 0.0817816 0.0817816
0.0818819 0.0818823 0.0818823
0.0819826 0.0819829 0.0819829
0.0820833 0.0820836 0.0820836
0.0821839 0.0821843 0.0821843
0.0822846 0.082285 0.082285
0.0823853 0.0823856 0.0823856
0.082486 0.0824863 0.0824863
0.0825867 0.082587 0.082587
0.0826873 0.0826877 0.0826877
0.082788 0.0827884 0.0827884
0.0828887 0.0828891 0.0828891
0.0829894 0.0829897 0.0829897
0.0830901 0.0830904 0.0830904
0.0831908 0.0831911 0.0831911
0.0832915 0.0832918 0.0832918
0.0833922 0.0833925 0.0833925
0.0834929 0.0834932 0.0834932
0.0835936 0.0835939 0.0835939
0.0836943 0.0836946 0.0836946
0.083795 0.0837953 0.0837953
0.0838957 0.083896 0.083896
0.0839964 0.0839967 0.0839967
0.0840971 0.0840974 0.0840974
0.0841978 0.0841981 0.0841981
0.0842985 0.0842988 0.0842988
0.0843992 0.0843995 0.0843995
0.0844999 0.0845003 0.0845003
0.0846006 0.084601 0.084601
0.0847013 0.0847017 0.0847017
0.0848021 0.0848024 0.0848024
0.0849028 0.0849031 0.0849031
0.0850035 0.0850039 0.0850039
0.0851042 0.0851046 0.0851046
0.0852049 0.0852053 0.0852053
0.0853057 0.085306 0.085306
0.0854064 0.0854068 0.0854068
0.0855071 0.0855075 0.0855075
0.0856079 0.0856082 0.0856082
0.0857086 0.085709 0.085709
0.0858093 0.0858097 0.0858097
0.0859101 0.0859104 0.0859104
0.0860108 0.0860112 0.0860112
0.0861115 0.0861119 0.0861119
0.0862123 0.0862126 0.0862126
0.086313 0.0863134 0.0863134
0.0864138 0.0864141 0.0864141
0.0865145 0.0865149 0.0865149
0.0866153 0.0866156 0.0866156
0.086716 0.0867164 0.0867164
0.0868168 0.0868171 0.0868171
0.0869175 0.0869179 0.0869179
0.0870183 0.0870186 0.0870186
0.087119 0.0871194 0.0871194
0.0872198 0.0872202 0.0872202
0.0873205 0.0873209 0.0873209
0.0874213 0.0874217 0.0874217
0.0875221 0.0875225 0.0875225
0.0876228 0.0876232 0.0876232
0.0877236 0.087724 0.087724
0.0878244 0.0878248 0.0878248
0.0879251 0.0879255 0.0879255
0.0880259 0.0880263 0.0880263
0.0881267 0.0881271 0.0881271
0.0882275 0.0882279 0.0882279
0.0883283 0.0883286 0.0883286
0.088429 0.0884294 0.0884294
0.0885298 0.0885302 0.0885302
0.0886306 0.088631 0.088631
0.0887314 0.0887318 0.0887318
0.0888322 0.0888326 0.0888326
0.088933 0.0889334 0.0889334
0.0890337 0.0890341 0.0890341
0.0891345 0.0891349 0.0891349
0.0892353 0.0892357 0.0892357
0.0893361 0.0893365 0.0893365
0.0894369 0.0894373 0.0894373
0.0895377 0.0895381 0.0895381
0.0896385 0.0896389 0.0896389
0.0897393 0.0897397 0.0897397
0.0898401 0.0898405 0.0898405
0.0899409 0.0899414 0.0899414
0.0900418 0.0900422 0.0900422
0.0901426 0.090143 0.090143
0.0902434 0.0902438 0.0902438
0.0903442 0.0903446 0.0903446
0.090445 0.0904454 0.0904454
0.0905458 0.0905462 0.0905462
0.0906466 0.0906471 0.0906471
0.0907475 0.0907479 0.0907479
0.0908483 0.0908487 0.0908487
0.0909491 0.0909495 0.0909495
0.0910499 0.0910504 0.0910504
0.0911508 0.0911512 0.0911512
0.0912516 0.091252 0.091252
0.0913524 0.0913529 0.0913529
0.0914533 0.0914537 0.0914537
0.0915541 0.0915545 0.0915545
0.0916549 0.0916554 0.0916554
0.0917558 0.0917562 0.0917562
0.0918566 0.0918571 0.0918571
0.0919575 0.0919579 0.0919579
0.0920583 0.0920587 0.0920587
0.0921592 0.0921596 0.0921596
0.09226 0.0922604 0.0922604
0.0923609 0.0923613 0.0923613
0.0924617 0.0924622 0.0924622
0.0925626 0.092563 0.092563
0.0926634 0.0926639 0.0926639
0.0927643 0.0927647 0.0927647
0.0928652 0.0928656 0.0928656
0.092966 0.0929664 0.0929664
0.0930669 0.0930673 0.0930673
0.0931677 0.0931682 0.0931682
0.0932686 0.093269 0.093269
0.0933695 0.0933699 0.0933699
0.0934704 0.0934708 0.0934708
0.0935712 0.0935717 0.0935717
0.0936721 0.0936725 0.0936725
0.093773 0.0937734 0.0937734
0.0938739 0.0938743 0.0938743
0.0939747 0.0939752 0.0939752
0.0940756 0.0940761 0.0940761
0.0941765 0.094177 0.094177
0.0942774 0.0942778 0.0942778
0.0943783 0.0943787 0.0943787
0.0944792 0.0944796 0.0944796
0.0945801 0.0945805 0.0945805
0.094681 0.0946814 0.0946814
0.0947819 0.0947823 0.0947823
0.0948828 0.0948832 0.0948832
0.0949837 0.0949841 0.0949841
0.0950846 0.095085 0.095085
0.0951855 0.0951859 0.0951859
0.0952864 0.0952868 0.0952868
0.0953873 0.0953877 0.0953877
0.0954882 0.0954886 0.0954886
0.0955891 0.0955896 0.0955896
0.09569 0.0956905 0.0956905
0.0957909 0.0957914 0.0957914
0.0958918 0.0958923 0.0958923
0.0959928 0.0959932 0.0959932
0.0960937 0.0960942 0.0960942
0.0961946 0.0961951 0.0961951
0.0962955 0.096296 0.096296
0.0963965 0.0963969 0.0963969
0.0964974 0.0964979 0.0964979
0.0965983 0.0965988 0.0965988
0.0966993 0.0966997 0.0966997
0.0968002 0.0968007 0.0968007
0.0969011 0.0969016 0.0969016
0.0970021 0.0970025 0.0970025
0.097103 0.0971035 0.0971035
0.097204 0.0972044 0.0972044
0.0973049 0.0973054 0.0973054
0.0974058 0.0974063 0.0974063
0.0975068 0.0975073 0.0975073
0.0976077 0.0976082 0.0976082
0.0977087 0.0977092 0.0977092
0.0978097 0.0978101 0.0978101
0.0979106 0.0979111 0.0979111
0.0980116 0.098012 0.098012
0.0981125 0.098113 0.098113
0.0982135 0.098214 0.098214
0.0983145 0.0983149 0.0983149
0.0984154 0.0984159 0.0984159
0.0985164 0.0985169 0.0985169
0.0986174 0.0986178 0.0986178
0.0987183 0.0987188 0.0987188
0.0988193 0.0988198 0.0988198
0.0989203 0.0989208 0.0989208
0.0990213 0.0990218 0.0990218
0.0991222 0.0991227 0.0991227
0.0992232 0.0992237 0.0992237
0.0993242 0.0993247 0.0993247
0.0994252 0.0994257 0.0994257
0.0995262 0.0995267 0.0995267
0.0996272 0.0996277 0.0996277
0.0997282 0.0997287 0.0997287
0.0998292 0.0998297 0.0998297
0.0999302 0.0999307 0.0999307
0.100031 0.100032 0.100032
0.100132 0.100133 0.100133
0.100233 0.100234 0.100234
0.100334 0.100335 0.100335
0.100435 0.100436 0.100436
0.100536 0.100537 0.100537
0.100637 0.100638 0.100638
0.100738 0.100739 0.100739
0.100839 0.10084 0.10084
0.10094 0.100941 0.100941
0.101041 0.101042 0.101042
0.101142 0.101143 0.101143
0.101243 0.101244 0.101244
0.101344 0.101345 0.101345
0.101445 0.101446 0.101446
0.101546 0.101547 0.101547
0.101647 0.101648 0.101648
0.101748 0.101749 0.101749
0.101849 0.10185 0.10185
0.101951 0.101951 0.101951
0.102052 0.102052 0.102052
0.102153 0.102153 0.102153
0.102254 0.102254 0.102254
0.102355 0.102355 0.102355
0.102456 0.102456 0.102456
0.102557 0.102557 0.102557
0.102658 0.102658 0.102658
0.102759 0.102759 0.102759
0.10286 0.10286 0.10286
0.102961 0.102962 0.102962
0.103062 0.103063 0.103063
0.103163 0.103164 0.103164
0.103264 0.103265 0.103265
0.103365 0.103366 0.103366
0.103466 0.103467 0.103467
0.103567 0.103568 0.103568
0.103668 0.103669 0.103669
0.10377 0.10377 0.10377
0.103871 0.103871 0.103871
0.103972 0.103972 0.103972
0.104073 0.104073 0.104073
0.104174 0.104174 0.104174
0.104275 0.104275 0.104275
0.104376 0.104377 0.104377
0.104477 0.104478 0.104478
0.104578 0.104579 0.104579
0.104679 0.10468 0.10468
0.10478 0.104781 0.104781
0.104882 0.104882 0.104882
0.104983 0.104983 0.104983
0.105084 0.105084 0.105084
0.105185 0.105185 0.105185
0.105286 0.105286 0.105286
0.105387 0.105388 0.105388
0.105488 0.105489 0.105489
0.105589 0.10559 0.10559
0.10569 0.105691 0.105691
0.105791 0.105792 0.105792
0.105893 0.105893 0.105893
0.105994 0.105994 0.105994
0.106095 0.106095 0.106095
0.106196 0.106197 0.106197
0.106297 0.106298 0.106298
0.106398 0.106399 0.106399
0.106499 0.1065 0.1065
0.1066 0.106601 0.106601
0.106702 0.106702 0.106702
0.106803 0.106803 0.106803
0.106904 0.106904 0.106904
0.107005 0.107006 0.107006
0.107106 0.107107 0.107107
0.107207 0.107208 0.107208
0.107308 0.107309 0.107309
0.10741 0.10741 0.10741
0.107511 0.107511 0.107511
0.107612 0.107613 0.107613
0.107713 0.107714 0.107714
0.107814 0.107815 0.107815
0.107915 0.107916 0.107916
0.108017 0.108017 0.108017
0.108118 0.108118 0.108118
0.108219 0.10822 0.10822
0.10832 0.108321 0.108321
0.108421 0.108422 0.108422
0.108522 0.108523 0.108523
0.108624 0.108624 0.108624
0.108725 0.108725 0.108725
0.108826 0.108827 0.108827
0.108927 0.108928 0.108928
0.109028 0.109029 0.109029
0.10913 0.10913 0.10913
0.109231 0.109231 0.109231
0.109332 0.109333 0.109333
0.109433 0.109434 0.109434
0.109534 0.109535 0.109535
0.109636 0.109636 0.109636
0.109737 0.109737 0.109737
0.109838 0.109839 0.109839
0.109939 0.10994 0.10994
0.11004 0.110041 0.110041
0.110142 0.110142 0.110142
0.110243 0.110243 0.110243
0.110344 0.110345 0.110345
0.110445 0.110446 0.110446
0.110546 0.110547 0.110547
0.110648 0.110648 0.110648
0.110749 0.110749 0.110749
0.11085 0.110851 0.110851
0.110951 0.110952 0.110952
0.111053 0.111053 0.111053
0.111154 0.111154 0.111154
0.111255 0.111256 0.111256
0.111356 0.111357 0.111357
0.111458 0.111458 0.111458
0.111559 0.111559 0.111559
0.11166 0.111661 0.111661
0.111761 0.111762 0.111762
0.111862 0.111863 0.111863
0.111964 0.111964 0.111964
0.112065 0.112066 0.112066
0.112166 0.112167 0.112167
0.112268 0.112268 0.112268
0.112369 0.112369 0.112369
0.11247 0.112471 0.112471
0.112571 0.112572 0.112572
0.112673 0.112673 0.112673
0.112774 0.112774 0.112774
0.112875 0.112876 0.112876
0.112976 0.112977 0.112977
0.113078 0.113078 0.113078
0.113179 0.11318 0.11318
0.11328 0.113281 0.113281
0.113382 0.113382 0.113382
0.113483 0.113483 0.113483
0.113584 0.113585 0.113585
0.113685 0.113686 0.113686
0.113787 0.113787 0.113787
0.113888 0.113889 0.113889
0.113989 0.11399 0.11399
0.114091 0.114091 0.114091
0.114192 0.114193 0.114193
0.114293 0.114294 0.114294
0.114394 0.114395 0.114395
0.114496 0.114496 0.114496
0.114597 0.114598 0.114598
0.114698 0.114699 0.114699
0.1148 0.1148 0.1148
0.114901 0.114902 0.114902
0.115002 0.115003 0.115003
0.115104 0.115104 0.115104
0.115205 0.115206 0.115206
0.115306 0.115307 0.115307
0.115408 0.115408 0.115408
0.115509 0.11551 0.11551
0.11561 0.115611 0.115611
0.115712 0.115712 0.115712
0.115813 0.115814 0.115814
0.115914 0.115915 0.115915
0.116016 0.116016 0.116016
0.116117 0.116118 0.116118
0.116218 0.116219 0.116219
0.11632 0.11632 0.11632
0.116421 0.116422 0.116422
0.116522 0.116523 0.116523
0.116624 0.116624 0.116624
0.116725 0.116726 0.116726
0.116827 0.116827 0.116827
0.116928 0.116929 0.116929
0.117029 0.11703 0.11703
0.117131 0.117131 0.117131
0.117232 0.117233 0.117233
0.117333 0.117334 0.117334
0.117435 0.117435 0.117435
0.117536 0.117537 0.117537
0.117637 0.117638 0.117638
0.117739 0.11774 0.11774
0.11784 0.117841 0.117841
0.117942 0.117942 0.117942
0.118043 0.118044 0.118044
0.118144 0.118145 0.118145
0.118246 0.118247 0.118247
0.118347 0.118348 0.118348
0.118449 0.118449 0.118449
0.11855 0.118551 0.118551
0.118651 0.118652 0.118652
0.118753 0.118754 0.118754
0.118854 0.118855 0.118855
0.118956 0.118956 0.118956
0.119057 0.119058 0.119058
0.119159 0.119159 0.119159
0.11926 0.119261 0.119261
0.119361 0.119362 0.119362
0.119463 0.119463 0.119463
0.119564 0.119565 0.119565
0.119666 0.119666 0.119666
0.119767 0.119768 0.119768
0.119868 0.119869 0.119869
0.11997 0.119971 0.119971
0.120071 0.120072 0.120072
0.120173 0.120174 0.120174
0.120274 0.120275 0.120275
0.120376 0.120376 0.120376
0.120477 0.120478 0.120478
0.120579 0.120579 0.120579
0.12068 0.120681 0.120681
0.120782 0.120782 0.120782
0.120883 0.120884 0.120884
0.120984 0.120985 0.120985
0.121086 0.121087 0.121087
0.121187 0.121188 0.121188
0.121289 0.12129 0.12129
0.12139 0.121391 0.121391
0.121492 0.121493 0.121493
0.121593 0.121594 0.121594
0.121695 0.121695 0.121695
0.121796 0.121797 0.121797
0.121898 0.121898 0.121898
0.121999 0.122 0.122
0.122101 0.122101 0.122101
0.122202 0.122203 0.122203
0.122304 0.122304 0.122304
0.122405 0.122406 0.122406
0.122507 0.122507 0.122507
0.122608 0.122609 0.122609
0.12271 0.12271 0.12271
0.122811 0.122812 0.122812
0.122913 0.122913 0.122913
0.123014 0.123015 0.123015
0.123116 0.123116 0.123116
0.123217 0.123218 0.123218
0.123319 0.123319 0.123319
0.12342 0.123421 0.123421
0.123522 0.123523 0.123523
0.123623 0.123624 0.123624
0.123725 0.123726 0.123726
0.123826 0.123827 0.123827
0.123928 0.123929 0.123929
0.124029 0.12403 0.12403
0.124131 0.124132 0.124132
0.124233 0.124233 0.124233
0.124334 0.124335 0.124335
0.124436 0.124436 0.124436
0.124537 0.124538 0.124538
0.124639 0.124639 0.124639
0.12474 0.124741 0.124741
0.124842 0.124843 0.124843
0.124943 0.124944 0.124944
0.125045 0.125046 0.125046
0.125146 0.125147 0.125147
0.125248 0.125249 0.125249
0.12535 0.12535 0.12535
0.125451 0.125452 0.125452
0.125553 0.125554 0.125554
0.125654 0.125655 0.125655
0.125756 0.125757 0.125757
0.125858 0.125858 0.125858
0.125959 0.12596 0.12596
0.126061 0.126061 0.126061
0.126162 0.126163 0.126163
0.126264 0.126265 0.126265
0.126365 0.126366 0.126366
0.126467 0.126468 0.126468
0.126569 0.126569 0.126569
0.12667 0.126671 0.126671
0.126772 0.126773 0.126773
0.126873 0.126874 0.126874
0.126975 0.126976 0.126976
0.127077 0.127077 0.127077
0.127178 0.127179 0.127179
0.12728 0.127281 0.127281
0.127382 0.127382 0.127382
0.127483 0.127484 0.127484
0.127585 0.127586 0.127586
0.127686 0.127687 0.127687
0.127788 0.127789 0.127789
0.12789 0.12789 0.12789
0.127991 0.127992 0.127992
0.128093 0.128094 0.128094
0.128195 0.128195 0.128195
0.128296 0.128297 0.128297
0.128398 0.128399 0.128399
0.1285 0.1285 0.1285
0.128601 0.128602 0.128602
0.128703 0.128704 0.128704
0.128804 0.128805 0.128805
0.128906 0.128907 0.128907
0.129008 0.129009 0.129009
0.129109 0.12911 0.12911
0.129211 0.129212 0.129212
0.129313 0.129314 0.129314
0.129414 0.129415 0.129415
0.129516 0.129517 0.129517
0.129618 0.129619 0.129619
0.12972 0.12972 0.12972
0.129821 0.129822 0.129822
0.129923 0.129924 0.129924
0.130025 0.130025 0.130025
0.130126 0.130127 0.130127
0.130228 0.130229 0.130229
0.13033 0.130331 0.130331
0.130431 0.130432 0.130432
0.130533 0.130534 0.130534
0.130635 0.130636 0.130636
0.130736 0.130737 0.130737
0.130838 0.130839 0.130839
0.13094 0.130941 0.130941
0.131042 0.131042 0.131042
0.131143 0.131144 0.131144
0.131245 0.131246 0.131246
0.131347 0.131348 0.131348
0.131448 0.131449 0.131449
0.13155 0.131551 0.131551
0.131652 0.131653 0.131653
0.131754 0.131755 0.131755
0.131855 0.131856 0.131856
0.131957 0.131958 0.131958
0.132059 0.13206 0.13206
0.132161 0.132162 0.132162
0.132262 0.132263 0.132263
0.132364 0.132365 0.132365
0.132466 0.132467 0.132467
0.132568 0.132569 0.132569
0.132669 0.13267 0.13267
0.132771 0.132772 0.132772
0.132873 0.132874 0.132874
0.132975 0.132976 0.132976
0.133076 0.133077 0.133077
0.133178 0.133179 0.133179
0.13328 0.133281 0.133281
0.133382 0.133383 0.133383
0.133484 0.133484 0.133484
0.133585 0.133586 0.133586
0.133687 0.133688 0.133688
0.133789 0.13379 0.13379
0.133891 0.133892 0.133892
0.133992 0.133993 0.133993
0.134094 0.134095 0.134095
0.134196 0.134197 0.134197
0.134298 0.134299 0.134299
0.1344 0.134401 0.134401
0.134501 0.134502 0.134502
0.134603 0.134604 0.134604
0.134705 0.134706 0.134706
0.134807 0.134808 0.134808
0.134909 0.13491 0.13491
0.135011 0.135011 0.135011
0.135112 0.135113 0.135113
0.135214 0.135215 0.135215
0.135316 0.135317 0.135317
0.135418 0.135419 0.135419
0.13552 0.135521 0.135521
0.135622 0.135622 0.135622
0.135723 0.135724 0.135724
0.135825 0.135826 0.135826
0.135927 0.135928 0.135928
0.136029 0.13603 0.13603
0.136131 0.136132 0.136132
0.136233 0.136234 0.136234
0.136334 0.136335 0.136335
0.136436 0.136437 0.136437
0.136538 0.136539 0.136539
0.13664 0.136641 0.136641
0.136742 0.136743 0.136743
0.136844 0.136845 0.136845
0.136946 0.136947 0.136947
0.137048 0.137048 0.137048
0.137149 0.13715 0.13715
0.137251 0.137252 0.137252
0.137353 0.137354 0.137354
0.137455 0.137456 0.137456
0.137557 0.137558 0.137558
0.137659 0.13766 0.13766
0.137761 0.137762 0.137762
0.137863 0.137864 0.137864
0.137965 0.137966 0.137966
0.138066 0.138067 0.138067
0.138168 0.138169 0.138169
0.13827 0.138271 0.138271
0.138372 0.138373 0.138373
0.138474 0.138475 0.138475
0.138576 0.138577 0.138577
0.138678 0.138679 0.138679
0.13878 0.138781 0.138781
0.138882 0.138883 0.138883
0.138984 0.138985 0.138985
0.139086 0.139087 0.139087
0.139188 0.139189 0.139189
0.13929 0.13929 0.13929
0.139391 0.139392 0.139392
0.139493 0.139494 0.139494
0.139595 0.139596 0.139596
0.139697 0.139698 0.139698
0.139799 0.1398 0.1398
0.139901 0.139902 0.139902
0.140003 0.140004 0.140004
0.140105 0.140106 0.140106
0.140207 0.140208 0.140208
0.140309 0.14031 0.14031
0.140411 0.140412 0.140412
0.140513 0.140514 0.140514
0.140615 0.140616 0.140616
0.140717 0.140718 0.140718
0.140819 0.14082 0.14082
0.140921 0.140922 0.140922
0.141023 0.141024 0.141024
0.141125 0.141126 0.141126
0.141227 0.141228 0.141228
0.141329 0.14133 0.14133
0.141431 0.141432 0.141432
0.141533 0.141534 0.141534
0.141635 0.141636 0.141636
0.141737 0.141738 0.141738
0.141839 0.14184 0.14184
0.141941 0.141942 0.141942
0.142043 0.142044 0.142044
0.142145 0.142146 0.142146
0.142247 0.142248 0.142248
0.142349 0.14235 0.14235
0.142451 0.142452 0.142452
0.142553 0.142554 0.142554
0.142655 0.142656 0.142656
0.142757 0.142758 0.142758
0.142859 0.14286 0.14286
0.142961 0.142962 0.142962
0.143063 0.143064 0.143064
0.143165 0.143166 0.143166
0.143267 0.143268 0.143268
0.143369 0.14337 0.14337
0.143471 0.143472 0.143472
0.143573 0.143575 0.143575
0.143676 0.143677 0.143677
0.143778 0.143779 0.143779
0.14388 0.143881 0.143881
0.143982 0.143983 0.143983
0.144084 0.144085 0.144085
0.144186 0.144187 0.144187
0.144288 0.144289 0.144289
0.14439 0.144391 0.144391
0.144492 0.144493 0.144493
0.144594 0.144595 0.144595
0.144696 0.144697 0.144697
0.144798 0.144799 0.144799
0.1449 0.144902 0.144902
0.145003 0.145004 0.145004
0.145105 0.145106 0.145106
0.145207 0.145208 0.145208
0.145309 0.14531 0.14531
0.145411 0.145412 0.145412
0.145513 0.145514 0.145514
0.145615 0.145616 0.145616
0.145717 0.145718 0.145718
0.145819 0.145821 0.145821
0.145922 0.145923 0.145923
0.146024 0.146025 0.146025
0.146126 0.146127 0.146127
0.146228 0.146229 0.146229
0.14633 0.146331 0.146331
0.146432 0.146433 0.146433
0.146534 0.146536 0.146536
0.146637 0.146638 0.146638
0.146739 0.14674 0.14674
0.146841 0.146842 0.146842
0.146943 0.146944 0.146944
0.147045 0.147046 0.147046
0.147147 0.147148 0.147148
0.14725 0.147251 0.147251
0.147352 0.147353 0.147353
0.147454 0.147455 0.147455
0.147556 0.147557 0.147557
0.147658 0.147659 0.147659
0.14776 0.147762 0.147762
0.147863 0.147864 0.147864
0.147965 0.147966 0.147966
0.148067 0.148068 0.148068
0.148169 0.14817 0.14817
0.148271 0.148272 0.148272
0.148374 0.148375 0.148375
0.148476 0.148477 0.148477
0.148578 0.148579 0.148579
0.14868 0.148681 0.148681
0.148782 0.148783 0.148783
0.148885 0.148886 0.148886
0.148987 0.148988 0.148988
0.149089 0.14909 0.14909
0.149191 0.149192 0.149192
0.149293 0.149295 0.149295
0.149396 0.149397 0.149397
0.149498 0.149499 0.149499
0.1496 0.149601 0.149601
0.149702 0.149704 0.149704
0.149805 0.149806 0.149806
0.149907 0.149908 0.149908
0.150009 0.15001 0.15001
0.150111 0.150113 0.150113
0.150214 0.150215 0.150215
0.150316 0.150317 0.150317
0.150418 0.150419 0.150419
0.15052 0.150522 0.150522
0.150623 0.150624 0.150624
0.150725 0.150726 0.150726
0.150827 0.150828 0.150828
0.15093 0.150931 0.150931
0.151032 0.151033 0.151033
0.151134 0.151135 0.151135
0.151236 0.151238 0.151238
0.151339 0.15134 0.15134
0.151441 0.151442 0.151442
0.151543 0.151544 0.151544
0.151646 0.151647 0.151647
0.151748 0.151749 0.151749
0.15185 0.151851 0.151851
0.151952 0.151954 0.151954
0.152055 0.152056 0.152056
0.152157 0.152158 0.152158
0.152259 0.152261 0.152261
0.152362 0.152363 0.152363
0.152464 0.152465 0.152465
0.152566 0.152568 0.152568
0.152669 0.15267 0.15267
0.152771 0.152772 0.152772
